overall_alpha,beta,prop_sus,O_m,rae,lam
0.0001529509501238,3.308321327934656,0.7302749434476609,5.405328118389412,171.1442410066595,0.0430935727109247
0.0001730789178415,3.2649530780987583,0.7261315718944311,5.25918556043986,176.81993430417637,0.0363618193230674
0.0001606390403922,3.346654559831615,0.7021549877371295,3.8695592503048033,161.7489306155719,0.0383969668794379
0.0001494122322782,3.3476590746826136,0.7313930886610327,5.9058426566354,241.0791457907808,0.0467666965557836
0.0001537907444297,3.445357498451107,0.7169068394888825,3.9013109225870655,152.80777733225807,0.0458859054402329
