3.197800000000000000e+04,2.396500000000000000e+04,2.811100000000000000e+04,2.692000000000000000e+04,1.507500000000000000e+04
4.521000000000000000e+04,4.447200000000000000e+04,3.637300000000000000e+04,3.839300000000000000e+04,2.636400000000000000e+04
3.939400000000000000e+04,2.652700000000000000e+04,3.774200000000000000e+04,3.236000000000000000e+04,1.771100000000000000e+04
1.954040000000000000e+05,3.410320000000000000e+05,2.381030000000000000e+05,1.935900000000000000e+05,1.433550000000000000e+05
1.361080000000000000e+05,1.398430000000000000e+05,1.407110000000000000e+05,1.149340000000000000e+05,8.182700000000000000e+04
