5.607484784542141054e-02,1.672423066644565803e-01,5.329999999999999183e-01
5.805416528608548649e-02,1.711832700185715872e-01,5.410000000000000364e-01
5.999860488638543432e-02,1.746134303971746959e-01,5.479999999999999316e-01
6.145475472158763719e-02,1.772283356956561584e-01,5.529999999999999361e-01
6.253596777287549757e-02,1.794812812697682558e-01,5.570000000000000506e-01
6.375669218561987039e-02,1.815650867857638295e-01,5.610000000000000542e-01
6.456760197408575874e-02,1.833647370041236457e-01,5.639999999999999458e-01
6.583192368728528476e-02,1.851170280062108264e-01,5.679999999999999494e-01
