1.371762736484092582e-01,3.069029582770763653e-01,6.139999999999999902e-01
1.409892475023028502e-01,3.140733446415174268e-01,6.229999999999999982e-01
1.442397966413944688e-01,3.196924744012596964e-01,6.320000000000000062e-01
1.466577800609367155e-01,3.237590114179701439e-01,6.370000000000000107e-01
1.486838375965421899e-01,3.267085367882307523e-01,6.420000000000000151e-01
1.510730354991851598e-01,3.298043693059629633e-01,6.459999999999999076e-01
1.527204527740381179e-01,3.323610700062998857e-01,6.500000000000000222e-01
1.541486572663501864e-01,3.342637309925971523e-01,6.520000000000000240e-01
