5.368812995607190157e-03,1.108297854178027630e-03,1.329365599603937352e-03,3.943685591265143776e-04,1.106155259161967517e-04,1.587281522834350532e-03,3.276666010108975199e-04,3.930249489169059993e-04,1.165944739741353733e-04,3.270331460027436113e-05,2.033493834628679470e-03,4.197793544396546082e-04,5.035110652902033629e-04,1.493711988499733562e-04,4.189678242636492940e-05,2.747028545354248622e-03,5.670761571827813473e-04,6.801885728394566153e-04,2.017842100660163307e-04,5.659798683615714339e-05,2.120082717945582021e-03,4.376541199891932719e-04,5.249512389158804155e-04,1.557316239901302270e-04,4.368080337744522523e-05
1.151253344081583189e-03,2.731104471167774324e-03,1.455353886031509388e-03,6.098514394891745580e-04,5.681909737957923951e-05,3.403663272788824213e-04,8.074469473162594743e-04,4.302731971430355713e-04,1.803016648870297178e-04,1.679848105875997647e-05,4.360491935928910521e-04,1.034434261053711725e-03,5.512304408571157797e-04,2.309875838952383013e-04,2.152082486484029506e-05,5.890549366711510032e-04,1.397407946371207561e-03,7.446522484191395869e-04,3.120390511036368508e-04,2.907228889340641545e-05,4.546167506228040111e-04,1.078481853430967446e-03,5.747025692261784145e-04,2.408233437136152763e-04,2.243721032978340782e-05
1.393456616510968743e-03,1.388295128920425444e-03,2.251732476554959336e-03,6.930666009480931488e-04,9.822266692499767235e-05,4.119733620949085759e-04,4.104473760176301548e-04,6.657213349256355973e-04,2.049041027651030426e-04,2.903938439672344395e-05,5.277862054081710816e-04,5.258312382298637204e-04,8.528671257602303459e-04,2.625061929272154600e-04,3.720285802023541480e-05,7.129816414541485965e-04,7.103406938630674313e-04,1.152130535121781863e-03,3.546172567742292086e-04,5.025700654214640574e-05,5.502600469208029704e-04,5.482218346290813372e-04,8.891833470241909459e-04,2.736840572129410403e-04,3.878700540111876781e-05
1.139362816905435108e-03,1.175218282978289681e-03,1.298270815788694649e-03,1.225401028488414196e-03,1.791948669893796272e-04,3.368509107242543404e-04,3.474515255783426518e-04,3.838318226435850932e-04,3.622879791442413090e-04,5.297869409713594106e-05,4.315455325931568894e-04,4.451261637785873786e-04,4.917335920891170503e-04,4.641334012597724619e-04,6.787192206511162931e-05,5.829709815028641558e-04,6.013169341165429740e-04,6.642784901411057878e-04,6.269936404040134074e-04,9.168756952487442291e-05,4.499213177228240609e-04,4.640802303217803808e-04,5.126722651764544034e-04,4.838968213600837779e-04,7.076199915318059767e-05
5.064644443084162116e-04,3.148622094703267264e-04,5.290555701834797047e-04,4.341843547147667846e-04,4.830287353695720230e-04,1.497354545746099573e-04,9.308854075192574096e-05,1.564144871113835205e-04,1.283659543192120823e-04,1.428067223197171289e-04,1.918286827651608222e-04,1.192573409130375732e-04,2.003853069615799609e-04,1.644518460835040136e-04,1.829521639375755163e-04,2.591396435041689239e-04,1.611036700246393737e-04,2.706987102292097969e-04,2.221565208778123097e-04,2.471484339969102812e-04,1.999970042746384939e-04,1.243354777635920021e-04,2.089179809571646790e-04,1.714544253238654576e-04,1.907425114203149081e-04
2.228643719297873421e-04,4.600646462907440445e-05,5.518319033708305967e-05,1.637060208848748648e-05,4.591752353670541011e-06,1.341589722084578391e-02,2.769478116280477131e-03,3.321894852327116586e-03,9.854707289494615656e-04,2.764124077213577294e-04,1.466419762141752325e-04,3.027167973694995970e-05,3.630985076153064905e-05,1.077165193020630381e-05,3.021315760782406216e-06,6.076242661156488860e-03,1.254334376767225236e-03,1.504531443951659213e-03,4.463331215194118670e-04,1.251909459517766663e-04,8.457603178848887475e-04,1.745924743938185783e-04,2.094177377804356394e-04,6.212570231139596174e-05,1.742549469285549659e-05
4.778958657541992921e-05,1.133706618463812692e-04,6.041308013733591420e-05,2.531549490426240515e-05,2.358613060555152704e-06,2.876817753196253893e-03,6.824640179227434850e-03,3.636721593941279716e-03,1.523931684501948465e-03,1.419828128208910488e-04,3.144495173093809034e-05,7.459648105216190616e-05,3.975105300059043385e-05,1.665727980410647941e-05,1.551937967156712844e-06,1.302949960974836893e-03,3.090972532171061982e-03,1.647120765171002262e-03,6.902094255515653452e-04,6.430595063539893341e-05,1.813593423822282779e-04,4.302365881623452354e-04,2.292649355252520120e-04,9.607117024693235120e-05,8.950831012554299391e-06
5.784366747439700370e-05,5.762940937097060058e-05,9.347148886577499622e-05,2.876983289456901336e-05,4.077313363572015957e-06,3.482049153903227917e-03,3.469151333271729837e-03,5.626758000142517008e-03,1.731874493138120400e-03,2.454444223148260031e-04,3.806041152505753222e-05,3.791943236614447475e-05,6.150307349833743177e-05,1.893019110448180796e-05,2.682821323576270732e-06,1.577067509455531719e-03,1.571225910741188506e-03,2.548435370490570017e-03,7.843895570863052827e-04,1.111651233802634817e-04,2.195141294553194832e-04,2.187010295412586728e-04,3.547201172253658537e-04,1.091802283321968134e-04,1.547322174751821448e-05
4.729599984159355214e-05,4.878439325986212645e-05,5.389241722374372496e-05,5.086752524247673587e-05,7.438543960705277140e-06,2.847105023282323500e-03,2.936702714249121021e-03,3.244193426684047286e-03,3.062102231158081531e-03,4.477823906326539125e-04,3.112017781820069557e-05,3.209952211782628780e-05,3.546053815698461514e-05,3.347019697267386530e-05,4.894469120876322609e-06,1.289492660720485207e-03,1.330072675849674471e-03,1.469339409490371794e-03,1.386867825796612042e-03,2.028067463612576106e-04,1.794862028162671672e-04,1.851345892302660534e-04,2.045193115797727906e-04,1.930399818803185533e-04,2.822894144241612212e-05
2.102380551863466241e-05,1.307022029179345710e-05,2.196158395931647848e-05,1.802339243226013627e-05,2.005096765714492634e-05,1.265582343138780966e-03,7.867957115359695396e-04,1.322034341576987541e-03,1.084964717996063973e-03,1.207019852197404371e-03,1.383340173263023943e-05,8.600041884429325987e-06,1.445044824662375216e-05,1.185916735575348171e-05,1.319328655715584115e-05,5.731994884872446171e-04,3.563504989156764742e-04,5.987673678151206411e-04,4.913953048994579428e-04,5.466757383463540475e-04,7.978440108943211440e-05,4.960090109106972053e-05,8.334322830451754854e-05,6.839796770061942744e-05,7.609252494135389721e-05
