3.078000000000000000e+03,2.224000000000000000e+03,1.856000000000000000e+03,1.977000000000000000e+03,1.886000000000000000e+03
2.434000000000000000e+03,1.985000000000000000e+03,1.986000000000000000e+03,1.643000000000000000e+03,1.958000000000000000e+03
1.128000000000000000e+03,9.310000000000000000e+02,1.206000000000000000e+03,1.563000000000000000e+03,1.840000000000000000e+03
2.019000000000000000e+03,1.076000000000000000e+03,1.161000000000000000e+03,1.473000000000000000e+03,1.535000000000000000e+03
1.088000000000000000e+03,1.172000000000000000e+03,9.900000000000000000e+02,1.845000000000000000e+03,1.912000000000000000e+03
